Symbol,Interim_Buffer_Date,Interim_Open,Interim_Low,Interim_High,Interim_Close
EOD/IBM,2008-12-03 00:00:00.000,78.62,76.99,81,80.67
EOD/IBM,2008-12-02 00:00:00.000,77.8,76.14,80,79.84
EOD/IBM,2008-12-01 00:00:00.000,80.95,76.79,81.36,76.9
EOD/IBM,2008-11-28 00:00:00.000,81,80.1,81.9,81.6
EOD/IBM,2008-11-26 00:00:00.000,79.52,78.61,81.79,81.67
EOD/IBM,2008-11-25 00:00:00.000,81.37,78.22,82.4,80.65
EOD/IBM,2008-11-24 00:00:00.000,75.74,75,82.09,79.89
EOD/IBM,2008-11-21 00:00:00.000,72.74,69.5,76.98,74.88
EOD/IBM,2008-11-20 00:00:00.000,75,70.51,78.39,71.74
EOD/IBM,2008-11-19 00:00:00.000,79.93,75.73,81,75.97
EOD/IBM,2008-11-18 00:00:00.000,79.13,77,80.93,80.08
EOD/IBM,2008-11-17 00:00:00.000,79.4,77.16,79.74,77.48
EOD/IBM,2008-11-14 00:00:00.000,82.63,79.5,85.4,80.33
EOD/IBM,2008-11-13 00:00:00.000,79.62,75.4,84.39,84.21
EOD/IBM,2008-11-12 00:00:00.000,80.73,79.57,82.4,79.74
EOD/IBM,2008-11-11 00:00:00.000,83.25,80.25,84.29,82.74
EOD/IBM,2008-11-10 00:00:00.000,87.99,82.74,88.1,83.87
EOD/IBM,2008-11-07 00:00:00.000,85.78,84.25,86.71,86.27
EOD/IBM,2008-11-06 00:00:00.000,87.68,84.28,88.83,85.15
EOD/IBM,2008-11-05 00:00:00.000,92.93,89.7,93.4,89.94
EOD/IBM,2008-11-04 00:00:00.000,94.76,92.07,94.76,93.4
EOD/IBM,2008-11-03 00:00:00.000,92.64,92.17,94.67,92.68
EOD/IBM,2008-10-31 00:00:00.000,90.9,89.03,94.19,92.97
EOD/IBM,2008-10-30 00:00:00.000,91.01,88.9,92.4,90.69
EOD/IBM,2008-10-29 00:00:00.000,87.74,86.25,91,88.2
EOD/IBM,2008-10-28 00:00:00.000,81.4,79.52,87.61,87.28
EOD/IBM,2008-10-27 00:00:00.000,80.27,79.01,84.5,79.66
EOD/IBM,2008-10-24 00:00:00.000,79.27,78.82,84.31,82.07
EOD/IBM,2008-10-23 00:00:00.000,84.09,81,85.89,84.35
EOD/IBM,2008-10-22 00:00:00.000,87,80.8,87.59,83.6
EOD/IBM,2008-10-21 00:00:00.000,92.22,88.57,92.46,88.86
EOD/IBM,2008-10-20 00:00:00.000,92.21,89.33,93.31,92.51
EOD/IBM,2008-10-17 00:00:00.000,91.75,87.71,95.91,90.78
EOD/IBM,2008-10-16 00:00:00.000,89.38,84.35,92,91.52
EOD/IBM,2008-10-15 00:00:00.000,92.77,87.71,95.29,88.29
EOD/IBM,2008-10-14 00:00:00.000,96.42,92,99,93.6
EOD/IBM,2008-10-13 00:00:00.000,90.44,86.95,93.61,92.21
EOD/IBM,2008-10-10 00:00:00.000,87.41,83.51,91.66,87.75
EOD/IBM,2008-10-09 00:00:00.000,95.29,88.23,95.31,89
EOD/IBM,2008-10-08 00:00:00.000,91.51,89.98,97.48,90.55
EOD/IBM,2008-10-07 00:00:00.000,101.5,94.24,102.62,95.65
EOD/IBM,2008-10-06 00:00:00.000,101.21,96.6,103,100.62
EOD/IBM,2008-10-03 00:00:00.000,105.16,103.03,110.95,103.44
EOD/IBM,2008-10-02 00:00:00.000,108.48,103.04,109.97,104.74
EOD/IBM,2008-10-01 00:00:00.000,115.51,107.75,116.8,110.13
EOD/IBM,2008-09-30 00:00:00.000,115.83,111.81,116.96,116.96
EOD/IBM,2008-09-29 00:00:00.000,117.44,109.95,118.43,114.46
EOD/IBM,2008-09-26 00:00:00.000,117.21,117.01,121.01,119.42
EOD/IBM,2008-09-25 00:00:00.000,117.75,116.12,121.99,120.11
EOD/IBM,2008-09-24 00:00:00.000,116.93,114.26,118.17,116.46
EOD/IBM,2008-09-23 00:00:00.000,116.21,114.14,118.17,115.36
EOD/IBM,2008-09-22 00:00:00.000,118.45,116.02,120.14,116.21
EOD/IBM,2008-09-19 00:00:00.000,119.59,117.5,124,118.85
EOD/IBM,2008-09-18 00:00:00.000,112.91,111.04,118.59,115.12
EOD/IBM,2008-09-17 00:00:00.000,114.79,110.61,115.5,111.47
EOD/IBM,2008-09-16 00:00:00.000,113.73,113.32,117.64,116.05
EOD/IBM,2008-09-15 00:00:00.000,115.36,115.19,118.41,115.19
EOD/IBM,2008-09-12 00:00:00.000,118.66,116.82,119.28,118.97
EOD/IBM,2008-09-11 00:00:00.000,116.6,116.11,119.37,119.2
EOD/IBM,2008-09-10 00:00:00.000,116.4,116.1,119.95,118.04
EOD/IBM,2008-09-09 00:00:00.000,117.78,115,118.1,115.04
EOD/IBM,2008-09-08 00:00:00.000,118,115.14,118.28,117.29
EOD/IBM,2008-09-05 00:00:00.000,114.15,113.17,115.09,114.33
EOD/IBM,2008-09-04 00:00:00.000,117.99,114.9,118.9,115
EOD/IBM,2008-09-03 00:00:00.000,118.34,115.15,118.65,118.34
EOD/IBM,2008-09-02 00:00:00.000,122.87,117.9,124,118.41
EOD/IBM,2008-08-29 00:00:00.000,123.71,121.63,123.99,121.73
EOD/IBM,2008-08-28 00:00:00.000,124.06,123.58,125.45,124.58
EOD/IBM,2008-08-27 00:00:00.000,122.42,122.18,124.85,123.38
EOD/IBM,2008-08-26 00:00:00.000,122.58,121.5,122.85,122.5
EOD/IBM,2008-08-25 00:00:00.000,124.48,122.7,124.93,122.86
EOD/IBM,2008-08-22 00:00:00.000,123.3,122.8,125.35,124.93
EOD/IBM,2008-08-21 00:00:00.000,121.58,121.55,123.43,122.99
EOD/IBM,2008-08-20 00:00:00.000,123.5,122.01,123.97,122.51
